link;titulo;descricao;ingredientes;instrucao;porcao
https://www.tastemade.com.br/programas/Encontros-de-Natal/peru-com-molho-de-laranja;b'Peru com Molho de Laranja';b'Natal \xc3\xa9 para ficar com quem a gente ama, desde o preparo da ceia. Nesse epis\xc3\xb3dio, Michele Crispim prepara um delicioso Peru Sadia com a ajuda do seu marido.';[b'5 batatas grandes', b'300g de creme de leite fresco ou de nata', b'2 dentes de alho picados', b'4 colheres de sopa de mostarda dijon', b'2 x\xc3\xadcaras de vinho branco seco', b'Sal ', b'Pimenta do reino'];[b'Cozinhar as batatas em \xc3\xa1gua salgada fervente. ', b'Levar a uma panela, o vinho branco, o creme de leite, os dentes de alho picados e a mostarda dijon. Deixar reduzir em fogo baixo at\xc3\xa9 chegar a 1/3 do volume inicial. ', b'Quando as batatas estiverem cozidas, amassar com uma garfo por uma peneira ou com um amassador de batatas. ', b'Misturar a redu\xc3\xa7\xc3\xa3o de creme de leite e bater com um fouet, para ficar ainda mais fofo. ', b'Temperar com sal e pimenta do reino. '];8
https://www.tastemade.com.br/videos/frango-assado-caprese;b'Frango Assado Caprese';b'Fil\xc3\xa9 de frango assado com tomate, mu\xc3\xa7arela de b\xc3\xbafala e manjeric\xc3\xa3o, essa \xc3\xa9 a excelente e f\xc3\xa1cil receita de frango caprese!';[b'1 tomate', b'200g de mu\xc3\xa7arela de b\xc3\xbafala', b'2 fil\xc3\xa9s de peito de frango', b'Sal a gosto', b'Pimenta do reino a gosto', b'Folhas de um ma\xc3\xa7o de manjeric\xc3\xa3o', b'2 colheres de sopa de azeite de oliva', b'\xc2\xbd x\xc3\xadcara de parmes\xc3\xa3o ralado'];[b'Cortar o tomate em rodelas. Reservar.', b'Cortar a mu\xc3\xa7arela em rodelas. Reservar.', b'Fazer cortes no frango sem cortar at\xc3\xa9 o final da carne.', b'Temperar com sal e pimenta do reino.', b'Entre os cortes no frango, dispor uma rodela de tomate, uma de mu\xc3\xa7arela de b\xc3\xbafala e uma folha de manjeric\xc3\xa3o.', b'Pincelar azeite de oliva, cobrir com queijo parmes\xc3\xa3o e levar para o forno a 180 graus por 30 minutos ou at\xc3\xa9 que o frango esteja assado e o queijo gratinado.'];
https://www.tastemade.com.br/videos/frango-ao-molho-de-vinho-sadia;b'Frango ao Molho de Vinho';b'Procurando uma receita para o pr\xc3\xb3ximo almo\xc3\xa7o? Aposte nessa incr\xc3\xadvel harmoniza\xc3\xa7\xc3\xa3o, de frango ao molho de vinho, tudo em uma panela s\xc3\xb3, e claro, com frango Sadia Bio!';[b'4 sobrecoxas de frango Sadia', b'Sal a gosto', b'Pimenta do reino a gosto', b'Azeite para selar', b'200g de cebola bolinha', b'250g de cenoura mini', b'1 cabe\xc3\xa7a de alho', b'100g de cogumelo paris', b'250ml de vinho tinto seco', b'4 tomates cortados em 4', b'Tomilho a gosto', b'Alecrim a gosto'];[b'Temperar o frango Sadia com sal e pimenta dos dois lados.', b'Selar o frango Sadia em uma frigideira bem quente com azeite. Reservar.', b'Na mesma frigideira, refogar a cebola e as cenouras.', b'Selar 1 cabe\xc3\xa7a de alho cortada ao meio e reservar.', b'Refogar os cogumelos e juntar os tomates e o vinho.', b'Temperar com sal e pimenta e deixar cozinhar por 10 minutos em fogo baixo.', b'Dispor os frangos Sadia selados, o tomilho, o alecrim e retornar com o alho.', b'Levar ao forno a 180 graus por 30 minutos.'];
https://www.tastemade.com.br/videos/vaca-atolada-azul;b'Vaca Atolada';b'A cl\xc3\xa1ssica receita de VACA ATOLADA \xc3\xa9 sempre uma boa pedida! J\xc3\xa1 imaginou se fosse uma op\xc3\xa7\xc3\xa3o para comer a bordo? A Azul Linhas A\xc3\xa9reas vai tornar isso poss\xc3\xadvel e voc\xc3\xaa poder\xc3\xa1 escolher quais pratos ser\xc3\xa3o servidos a bordo!';[b'1 kg de costela bovina desossada cortada em peda\xc3\xa7os', b'2 cebolas m\xc3\xa9dias cortadas em peda\xc3\xa7os grandes', b'4 dentes de alho', b'Sal e pimenta', b'2 colheres de sopa de \xc3\xb3leo', b'1 colher de sopa de extrato de tomate', b'500g de mandioca cozida cortada em rodelas', b'\xc2\xbd ma\xc3\xa7o de salsinha picada', b'\xc2\xbd ma\xc3\xa7o de cebolinha picada'];[b'Temperar a carne com a cebola, o alho, o sal e a pimenta.', b'Em uma panela bem quente, dispor o \xc3\xb3leo e dourar a carne com a cebola e o alho.', b'Adicionar 1 colher de sopa de extrato de tomate.', b'Cobrir com \xc3\xa1gua e cozinhar por 1 hora ou at\xc3\xa9 a carne ficar bem macia. Se for preciso, adicionar mais \xc3\xa1gua.', b'Adicionar metade da mandioca e mexer at\xc3\xa9 que se desmanche.', b'Colocar o restante da mandioca, cozinhar por mais 15 minutos.', b'Quando desligar o fogo, adicionar a salsinha e a cebolinha.'];6 pessoas
https://www.tastemade.com.br/programas/sadia-origens/ragu-de-frango-com-polenta;b'Rag\xc3\xb9 de Frango com Polenta Cremosa';b'Michele Crispim visita a fam\xc3\xadlia Nadin, em Lucas do Rio Verde, no Mato Grosso. L\xc3\xa1, ela conhece um pouco mais sobre os cuidados e a proced\xc3\xaancia do Frango Sadia Bio. Inspirada na viagem, Michele prepara um delicioso Rag\xc3\xb9 de Frango com Polenta Cremosa.';[b'3 colheres de sopa de azeite de oliva', b'1 kg de filezinho sassami Sadia', b'1 cebola m\xc3\xa9dia picada', b'3 dentes de alho picados', b'\xc2\xbd x\xc3\xadcara de vinho tinto', b'1 lata de tomate pelado', b'Sal', b'Pimenta do reino', b'2 ramos de folha de tomilho', b'1 x\xc3\xadcara de caldo de frango', b'2 x\xc3\xadcaras de leite integral', b'3 x\xc3\xadcaras de caldo de legumes', b'Sal', b'1 x\xc3\xadcara de farinha de milho', b'Salsinha picada', b'Queijo parmes\xc3\xa3o a gosto'];[b'Cortar os filezinhos de frango em cubos.', b'Aquecer uma panela, regar com azeite e selar o frango.', b'Juntar a cebola picada e o alho e deixar refogar por 2 minutos.', b'Adicionar o vinho e esperar 2 minutos para evaporar o \xc3\xa1lcool..', b'Acrescentar o tomate, temperar com sal,  pimenta do reino e folhas de tomilho. Misturar, adicionar o caldo de frango e deixar cozinhar em fogo baixo por 30 minutos ou at\xc3\xa9 que o frango esteja cozido. E finalizar com salsinha picadinha.', b'Em uma panela, misturar o leite, o caldo de legumes e o sal, quando levantar fervura, juntar a farinha de milho, aos poucos, sempre mexendo.', b'Baixar o fogo e seguir mexendo at\xc3\xa9 a farinha cozinhar e a mistura ficar mais pesada, durante mais ou menos 15 minutos.', b'Servir com o ragu de carne e finalizar com o queijo parmes\xc3\xa3o e com o ramo de tomilho.'];
https://www.tastemade.com.br/videos/frango-glaceado;b'Frango Glaceado';b'Experimente fazer esse delicioso e pr\xc3\xa1tico frango glaceado em casa! ';[b'1 kg de coxas de frango', b'Sal a gosto', b'Pimenta-do-reino a gosto', b'Azeite de oliva', b'2 dentes de alho picados', b'1 x\xc3\xadcara de suco de laranja', b'\xc2\xbd x\xc3\xadcara de vinagre de ma\xc3\xa7\xc3\xa3', b'\xc2\xbd x\xc3\xadcara de a\xc3\xa7\xc3\xbacar mascavo', b'\xc2\xbc x\xc3\xadcara de mel', b'1 colher de sopa de coentro em p\xc3\xb3', b'1 colher de sopa de cominho em p\xc3\xb3', b'Laranja cortada', b'2 talos de cebolinha picada'];[b'Temperar o frango com sal e pimenta-do-reino.', b'Em uma frigideira, dispor o azeite e grelhar o frango at\xc3\xa9 ficar bem dourado. Reservar.', b'Na mesma panela, dispor o alho e refogar.', b'Juntar o suco de laranja, o vinagre, o a\xc3\xa7\xc3\xbacar, o mel, o coentro, o cominho e deixar ferver por 40 minutos.', b'Juntar o frango e cozinhar por mais 30 minutos.', b'Finalizar com a laranja cortada e a cebolinha picada.'];4 pessoas
https://www.tastemade.com.br/videos/almondegas-de-frango-com-macarrao-gratinado;b'Alm\xc3\xb4ndegas de Frango com Macarr\xc3\xa3o Gratinado';b'Nada melhor que esse macarr\xc3\xa3o gratinado com alm\xc3\xb4ndegas de frango e bacon para a sua pr\xc3\xb3xima refei\xc3\xa7\xc3\xa3o! ';[b'300g de peito de frango mo\xc3\xaddo', b'\xc2\xbc de x\xc3\xadcara de bacon em cubinhos', b'Sal', b'Pimenta do reino', b'1 ovo', b'\xc2\xbd x\xc3\xadcara de farinha de rosca', b'Azeite de oliva', b'\xc2\xbd Cebola picada', b'1 dente de alho picado', b'1 x\xc3\xadcara de br\xc3\xb3colis ramoso', b'200g de cogumelo portobelo fatiado', b'2 x\xc3\xadcaras de penne pr\xc3\xa9 cozido', b'2 x\xc3\xadcaras de bechamel', b'S\xc3\xa1lvia a gosto', b'Queijo parmes\xc3\xa3o ralado'];[b'Em uma tigela, juntar o frango e o bacon, temperar com sal e pimenta do reino e misturar.', b'Acrescentar o ovo e a farinha de rosca e misturar novamente. Formatar as alm\xc3\xb4ndegas e reservar.', b'Em uma frigideira, aquecer um fio de azeite e refogar as alm\xc3\xb4ndegas at\xc3\xa9 que fiquem douradas. Reservar.', b'Na mesma frigideira, refogar a cebola, o alho, o br\xc3\xb3colis e os cogumelos, acrescentar a massa, o molho a s\xc3\xa1lvia e as alm\xc3\xb4ndegas.', b'Polvilhar o parmes\xc3\xa3o ralado e levar ao forno pr\xc3\xa9 aquecido a 180\xcb\x9ac para gratinar.'];4 pessoas
https://www.tastemade.com.br/videos/file-ao-molho-madeira-azul;b'Fil\xc3\xa9 ao Molho Madeira';b'O FIL\xc3\x89 AO MOLHO MADEIRA \xc3\xa9 mais uma das incr\xc3\xadveis receitas que est\xc3\xa3o concorrendo no Desafio Menu a Bordo da Azul Linhas A\xc3\xa9reas! Voc\xc3\xaa j\xc3\xa1 votou na sua preferida?';[b'4 folhas de louro', b'1 ma\xc3\xa7o de tomilho', b'\xc2\xbd ma\xc3\xa7o de salsa', b'Azeite de oliva para refogar', b'1 cenoura cortada', b'1 cebola cortada em 4 partes', b'1 talo de alho-por\xc3\xb3 cortado', b'2 talos de sals\xc3\xa3o (aipo) cortados', b'1 tomate picado', b'4 kg de osso bovino assados', b'\xc2\xbd cabe\xc3\xa7a de alho', b'250 ml de vinho Madeira + 100ml de vinho madeira', b'4 litros de \xc3\xa1gua', b'100 g de manteiga', b'2 colheres (de sopa) de farinha de trigo', b'1 x\xc3\xadcara de creme de leite fresco', b'400g de fil\xc3\xa9 cortado em iscas finas', b'Sal a gosto', b'Pimenta do reino a gosto  ', b'300g de cogumelo paris em fatias'];[b'Com o aux\xc3\xadlio de um barbante, unir as folhas de louro, o tomilho e a salsa formando um bouquet. ', b'Em uma panela, regada com azeite, dourar bem a cenoura, a cebola, o alho por\xc3\xb3, o sals\xc3\xa3o e o tomate.', b'Juntar os osso, a cabe\xc3\xa7a de alho, o vinho e a \xc3\xa1gua. ', b'Adicionar o bouquet e deixar em fogo m\xc3\xa9dio por mais ou menos 1 hora ou at\xc3\xa9 o l\xc3\xadquido reduzir a \xe2\x85\x93.', b'Coar o l\xc3\xadquido. Reservar.', b'Em uma panela, derreter a manteiga, juntar a farinha de trigo, sempre mexendo para n\xc3\xa3o empelotar e juntar o l\xc3\xadquido coado.', b'Quando o molho ficar numa consist\xc3\xaancia mais firme, juntar o creme de leite, misturar e reservar.', b'Em uma panela, dispor os fil\xc3\xa9s e deixar que fiquem bem dourados.', b'Temperar com sal e pimenta do reino.', b'Juntar o restante do vinho madeira e deixar evaporar o \xc3\xa1lcool.', b'Juntar o molho, deixar ferver junto com a carne por 10 minutos.', b'Juntar os cogumelos e cozinhar por mais 10 minutos.'];5 pessoas
https://www.tastemade.com.br/videos/3-tipos-de-molho-de-tomate;b'3 Tipos de Molho de Tomate';b'Nada mais gostoso do que molho de tomate feito em casa, que tal ent\xc3\xa3o aprender 3 vers\xc3\xb5es incr\xc3\xadveis? ';[b'500g de tomatinhos cereja sweet', b'1 ma\xc3\xa7o de or\xc3\xa9gano fresco', b'\xc2\xbd x\xc3\xadcara de azeite de oliva', b'Sal a gosto', b'Pimenta do reino a gosto'];[b'Dispor os tomatinhos em uma forma refrat\xc3\xa1ria.', b'Acomodar os ramos de or\xc3\xa9gano.', b'Dispor o azeite e temperar com sal e pimenta.', b'Tampar com papel alum\xc3\xadnio e levar ao forno a 180 graus por 30 minutos.', b'Servir com fil\xc3\xa9 de peixe.'];4
https://www.tastemade.com.br/videos/3-recheios-de-torta-salgada;b'3 Recheios de Torta Salgada';b'\xc3\x89 imposs\xc3\xadvel decidir qual o melhor recheio dessas 3 tortas salgadas! ';[b'Azeite de oliva para refogar', b'1 cebola picada', b'2 dentes de alho picados', b'400g de camar\xc3\xa3o m\xc3\xa9dio', b'Sal a gosto', b'Pimenta do reino a gosto', b'\xc2\xbc de ma\xc3\xa7o de salsinha picada', b'1 x\xc3\xadcara de catupiry'];[b'Em uma frigideira quente dispor o azeite e refogar a cebola e o alho.', b'Juntar o camar\xc3\xa3o e refogar at\xc3\xa9 ficar bem dourado.', b'Temperar com sal e pimenta do reino.', b'Desligar o fogo e juntar a salsinha. Reservar para amornar.', b'Depois de morno, misturar na base 2 e dispor na forma com a massa.', b'Dispor colheradas de catupiry.', b'Assar em forno preaquecido a 180 graus por 40 minutos.'];6
https://www.tastemade.com.br/videos/Torta-de-Tomate;b'Torta de Tomate';b'Que tal preparar essa linda torta de tomate para o lanche da tarde? ';[b'2 3/4 x\xc3\xadcara de farinha de uso geral', b'1 colher de sopa de a\xc3\xa7\xc3\xbacar', b'1 1/2 colheres de ch\xc3\xa1 de sal ', b'18 colheres de sopa de manteiga sem sal, em cubos e gelada', b'6 colheres de sopa de \xc3\xa1gua gelada', b'3 colheres de sopa de mostarda mo\xc3\xadda', b'1 x\xc3\xadcara de queijo cheddar branco, ralado', b'Sal Kosher e pimenta fresca', b'1 1/2 a 2 litros de tomates maduros de v\xc3\xa1rios tamanhos, cores e formas', b'1 ovo, batido', b'4 a 6 raminhos de tomilho frescos', b'Sal marinho em grandes flocos'];[b'Na tigela de um processador de alimentos equipado com o acess\xc3\xb3rio da l\xc3\xa2mina, colocar farinha, a\xc3\xa7\xc3\xbacar e sal e pulsar para misturar. Adicionar a manteiga ao processador e pulsar at\xc3\xa9 que a mistura tenha uma consist\xc3\xaancia grossa. Com o processador em funcionamento, coloque lentamente em at\xc3\xa9 6 colheres de sopa de \xc3\xa1gua gelada at\xc3\xa9 a mistura se juntar e come\xc3\xa7a a formar uma bola. Amassar a massa algumas vezes \xc3\xa0 m\xc3\xa3o, se necess\xc3\xa1rio, em seguida, envolver em pl\xc3\xa1stico. Refrigerar por pelo menos uma hora antes de desenrolar a crosta.', b'Pr\xc3\xa9-aquecer o forno a 190 graus celsius e forrar uma assadeira com papel manteiga.', b'Uma vez que a massa est\xc3\xa1 enrolada, espalhar a mostarda e polvilhar o queijo em toda a crosta, deixando uma borda de 5 cent\xc3\xadmetros ao redor da lateral. Temperar com um pouco de sal e pimenta.', b'Cortar tomates maiores em peda\xc3\xa7os ou fatias, tomates m\xc3\xa9dios pela metade e deixar pequenos tomates cereja inteiros. Colocar os tomates sobre o queijo e dobrar as bordas da crosta para dentro sobre o recheio.', b'Certifique-se de selar as fendas que aparecem, depois escovar a massa com lavagem de ovos. Polvilhar com tomilho e flocos grandes de sal marinho.', b'Assar por 30 a 35 minutos, at\xc3\xa9 que a massa esteja dourada e o recheio esteja borbulhando.', b'Deixar esfriar por 15 a 20 minutos, em seguida, fatiar e servir quente.'];
https://www.tastemade.com.br/videos/3-molhos-para-fondue;b'3 Molhos para Fondue';b'Esses tr\xc3\xaas incr\xc3\xadveis molhos para fondue v\xc3\xa3o te esquentar no inverno! ';[b'100g de chocolate meio amargo picado', b'1 x\xc3\xadcara de creme de leite de caixinha', b'140g de Nutella'];[b'Em banho maria, derreter o chocolate.', b'Juntar o creme de leite e o creme de avel\xc3\xa3 e misturar bem at\xc3\xa9 obter um creme homog\xc3\xaaneo.', b'Dispor em uma panela de fondue e servir com morangos picados, marshmallow, donuts e waffle.'];
https://www.tastemade.com.br/videos/3-sabores-de-ketchup;b'3 Sabores de Ketchup';b'Esses 3 sabores de ketchup s\xc3\xa3o diferentes de tudo que voc\xc3\xaa j\xc3\xa1 viu!';[b'\xc3\x93leo para refogar', b'1 cebola roxa picada', b'2 dentes de alho picados', b'2 latas de tomate pelado', b'1 pimenta dedo-de-mo\xc3\xa7a picada', b'200g de goiabada casc\xc3\xa3o cortada em cubos', b'2 colheres de sopa de molho ingl\xc3\xaas', b'1 colher de sopa de a\xc3\xa7\xc3\xbacar mascavo', b'3 colheres de sopa de vinagre de ma\xc3\xa7\xc3\xa3'];[b'Em uma panela quente, dispor o \xc3\xb3leo e refogar a cebola.', b'Adicionar o alho e refogar.', b'Juntar o tomate pelado e quando come\xc3\xa7ar a ferver, juntar a pimenta dedo-de-mo\xc3\xa7a, a goiabada, o a\xc3\xa7\xc3\xbacar mascavo e o vinagre de ma\xc3\xa7\xc3\xa3.', b'Deixar cozinhar por 25 minutos em fogo baixo.', b'Temperar com sal e triturar com aux\xc3\xadlio de um mixer ou liquidificador.', b'Dispor em vidros esterilizados.'];
https://www.tastemade.com.br/videos/1-base-3-conservas;b'1 Base 3 Conservas';b'Tr\xc3\xaas ideias de conservas f\xc3\xa1ceis, pr\xc3\xa1ticas e deliciosas para servir em qualquer ocasi\xc3\xa3o!';[b'3 piment\xc3\xb5es vermelhos grandes', b'3 dentes de alho inteiros sem casca', b'Gr\xc3\xa3os de pimenta do reino a gosto', b'\xc2\xbd  receita base'];[b'Aquecer uma frigideira e tostar os piment\xc3\xb5es.', b'Dispor em uma tigela e cobrir com pl\xc3\xa1stico filme por 10 minutos.', b'Retirar a pele e as sementes dos piment\xc3\xb5es e cort\xc3\xa1-los em fatias. Reservar para esfriar.', b'Dispor os piment\xc3\xb5es, o alho e a pimenta em um vidro esterilizado e cobrir com o azeite aquecido.', b'Fechar e consumir, pelo menos,  ap\xc3\xb3s dois dias.'];
https://www.tastemade.com.br/videos/pizza-artesanal;b'Pizza Artesanal';b'Essa pizza artesanal \xc3\xa9 a perfeita combina\xc3\xa7\xc3\xa3o com uma Brahma Extra Red Lager. Essa cerveja tem um leve aroma de caramelo, malte torrado e suaves notas frutais, o que a torna ideal para acompanhar queijos e massas.';[b'\xc2\xbc de x\xc3\xadcara de azeite de oliva + \xc2\xbc de x\xc3\xadcara de azeite de oliva + 1 colher de ch\xc3\xa1 de azeite de oliva', b'4 tomates cortados em canoa', b'Sal a gosto', b'Pimenta-do-reino a gosto', b'4 dentes de alho cortados em l\xc3\xa2mina', b'6g de fermento biol\xc3\xb3gico seco', b'\xc2\xbe de x\xc3\xadcara de \xc3\xa1gua', b'\xc2\xbc de x\xc3\xadcara de leite', b'1 pitada de a\xc3\xa7\xc3\xbacar + 1 pitada de a\xc3\xa7\xc3\xbacar', b'250g de farinha', b'1 pitada de sal', b'Mu\xc3\xa7arela de b\xc3\xbafala', b'Manjeric\xc3\xa3o'];[b'Em uma frigideira, dispor \xc2\xbc de x\xc3\xadcara de azeite de oliva e refogar o tomate.', b'Temperar com sal e pimenta-do-reino a gosto.', b'Deixar cozinhar por 10 minutos, em fogo baixo, ou at\xc3\xa9 o tomate come\xc3\xa7ar a se desmanchar.', b'Adicionar uma pitada de a\xc3\xa7\xc3\xbacar e deixar cozinhar por mais 3 minutos. Reservar.', b'Em uma frigideira antiaderente, dispor \xc2\xbc de x\xc3\xadcara de azeite de oliva e refogar os alhos em l\xc3\xa2mina at\xc3\xa9 ficarem dourados. Reservar.', b'Fazer uma mistura com o fermento, o azeite, \xc3\xa1gua, o leite e a pitada de a\xc3\xa7\xc3\xbacar.', b'Acrescentar a farinha e sal e misturar at\xc3\xa9 formar uma massa. Deixar a massa descansar por 30 minutos.', b'Abrir a massa em disco.', b'Passar a massa aberta para uma forma que v\xc3\xa1 ao forno.', b'Colocar o molho de tomate r\xc3\xbastico na massa da pizza.', b'Acomodar a mu\xc3\xa7arela de b\xc3\xbafala e as lascas de alho crocante.', b'Levar ao forno preaquecido a 180 graus por 25 minutos.', b'Decorar com manjeric\xc3\xa3o.'];4 pessoas
https://www.tastemade.com.br/videos/horta-no-copinho;b'Horta no Copinho';b'Que tal oferecer \xc3\xa0s crian\xc3\xa7as alimentos saud\xc3\xa1veis de maneira divertida? Experimente preparar essa Horta no Copinho. Os pequenos v\xc3\xa3o adorar!';[b'Mini legumes (mini piment\xc3\xa3o, mini cenoura, mini berinjela, mini abobrinha)', b'4 fatias de p\xc3\xa3o integral', b'1 ma\xc3\xa7o de espinafre', b'3 colheres de sopa de manteiga ', b'3 colheres de sopa de farinha de trigo', b'2 x\xc3\xadcaras de leite', b'Sal', b'Alecrim'];[b'Em uma forma, dispor as fatias de p\xc3\xa3o, na outra metade da forma dispor os legumes com um fio de azeite de oliva e uma pitada de sal. ', b'Levar ao forno a 200 graus, durante 15 minutos. ', b'Reservar os legumes. Triturar as fatias de p\xc3\xa3o at\xc3\xa9 virar uma farofinha.', b'Em uma panela, derreter a manteiga e adicionar a farinha de trigo, sempre mexendo.', b'Adicionar o leite aos poucos e mexer at\xc3\xa9 engrossar.', b'Juntar as folhas de espinafre e cozinhar por mais 5 minutos.', b'Temperar com sal e levar o creme ao liquidificador ou bater com o mixer de m\xc3\xa3o.', b'Distribuir em copinhos o creme de espinafre, por cima a farofinha de p\xc3\xa3o e por \xc3\xbaltimo os legumes assados e as folhinhas de alecrim. '];3
https://www.tastemade.com.br/videos/nuggets-de-leguminhos-sustagen;b'Nuggets de Leguminhos';b'Que tal um incentivo para os pequenos comerem vegetais? Prepare esses nuggets de leguminhos deliciosos e super saud\xc3\xa1veis. Eles v\xc3\xa3o amar! ';[b'Azeite de oliva', b'1 cebola grande', b'2 dentes de alho', b'2 latas de tomate pelado', b'Sal', b'Pimenta preta', b'1/3 de x\xc3\xadcara de a\xc3\xa7\xc3\xbacar mascavo', b'1/3 de x\xc3\xadcara de vinagre de vinho branco', b'\xe2\x85\x93 de x\xc3\xadcara de \xc3\xa1gua'];[b'Refogar a cebola no azeite de oliva.', b'Acrescentar o alho e refogar mais um pouco.', b'Acrescentar o tomate pelado e temperar com o sal e a pimenta.', b'Colocar o a\xc3\xa7\xc3\xbacar mascavo no molho e mexer.', b'Acrescentar o vinagre e a \xc3\xa1gua.', b'Cozinhar por, aproximadamente 40min em fogo m\xc3\xa9dio, mexendo de vez em quando, at\xc3\xa9 reduzir e ficar consistente.', b'Tirar do fogo e ir batendo no liquidificador ou com aux\xc3\xadlio do mixer at\xc3\xa9 que fique liso.'];
https://www.tastemade.com.br/videos/3-sabores-de-galettes;b'3 Sabores de Galette';b'Tenha um lanche incrivelmente delicioso com esses 3 sabores de galette! ';[b'1 x\xc3\xadcara de mirtilo', b'250g de morango picado', b'\xc2\xbe x\xc3\xadcara de a\xc3\xa7\xc3\xbacar cristal + 1 colher de sopa', b'2 colheres de sopa de amido de milho', b'1 ovo batido'];[b'Em uma tigela, misturar os mirtilos, os morangos, o a\xc3\xa7\xc3\xbacar e o amido. ', b'Dispor o recheio sobre a massa e espalhar para que fique uniforme, preservando uma borda de , aproximadamente, 4 cm.', b'Dobrar as bordas sobre o recheio, pincelar com o ovo batido e polvilhar com o a\xc3\xa7\xc3\xbacar cristal.', b'Levar ao forno preaquecido a 200 graus por, aproximadamente, 40 minutos ou at\xc3\xa9 que esteja bem dourada.'];5 pessoas
https://www.tastemade.com.br/videos/espetinho-caprese-com-espresso-e-gin-citrico-gelado;b'Espetinho Caprese com Espresso e Gin C\xc3\x8dtrico Gelado';b'Esse Espresso com Gin C\xc3\xadtrico gelado, feito com o novo Nespresso Leggero On Ice, \xc3\xa9 o drink que n\xc3\xa3o pode faltar no seu ver\xc3\xa3o! Experimente combin\xc3\xa1-lo com os deliciosos e pr\xc3\xa1ticos espetinhos Caprese.';[b'1 dose de espresso leggero on ice', b'\xc2\xbd dose de Gin', b'\xc2\xbd colher de sopa de xarope de a\xc3\xa7\xc3\xbacar', b'100ml de suco de laranja', b'Gelo'];[b'Em um copo com gelo, misturar o espresso leggero on ice, o gin, o xarope de a\xc3\xa7\xc3\xbacar e o suco de laranja.', b'Misturar com aux\xc3\xadlio de uma colher e servir.'];
https://www.tastemade.com.br/videos/3-receitas-para-brunch;b'3 Receitas para Brunch';b'Acordou tarde? Descubra 3 receitas incr\xc3\xadveis para Brunch, a jun\xc3\xa7\xc3\xa3o do caf\xc3\xa9 da manh\xc3\xa3 e almo\xc3\xa7o! ';[b'3 x\xc3\xadcaras de aveia em flocos', b'\xc2\xbe de x\xc3\xadcara de coco em lascas', b'\xc2\xbe de x\xc3\xadcara de castanha do par\xc3\xa1 levemente picadas', b'Sal', b'\xc2\xbd x\xc3\xadcara de mel', b'\xc2\xbc de colher de ch\xc3\xa1 de canela em p\xc3\xb3', b'1 clara', b'1 x\xc3\xadcara de geleia de morango', b'3 x\xc3\xadcaras de iogurte grego', b'1 x\xc3\xadcara de morangos frescos'];[b'Misturar a aveia, o coco, a castanha, o sal, o mel e a canela.', b'Bater a clara em neve e misturar.', b'Dispor em uma forma untada com papel manteiga e levar ao forno a 180 graus por 45 minutos sempre mexendo delicadamente com uma esp\xc3\xa1tula.', b'Em um copo, dispor uma por\xc3\xa7\xc3\xa3o de geleia de morango, uma camada de iogurte grego, morangos picados e uma camada de granola.'];6 pessoas
https://www.tastemade.com.br/videos/frango-empanado-e-recheado;b'Frango Empanado e Recheado';b'Confira essa deliciosa receita de frango recheado e uma dica especial de como manter uma agrad\xc3\xa1vel sensa\xc3\xa7\xc3\xa3o nas m\xc3\xa3os ap\xc3\xb3s lavar a lou\xc3\xa7a.';[b'Azeite de oliva para refogar', b'2 dentes de alho picados', b'8 tomates cortados em 4', b'Sal a gosto', b'Pimenta-do-reino a gosto', b'1 pitada de a\xc3\xa7\xc3\xbacar', b'4 fil\xc3\xa9s de peito de frango', b'Sal a gosto', b'Pimenta-do-reino', b'50g de bacon em fatias', b'100g de queijo mu\xc3\xa7arela', b'Farinha de trigo para empanar', b'3 ovos batidos para empanar', b'Farinha de rosca para empanar', b'\xc3\x93leo para fritura', b'\xc2\xbd x\xc3\xadcara de queijo parmes\xc3\xa3o ralado', b'\xc2\xbc ma\xc3\xa7o de salsinha picada'];[b'Em uma panela quente, dispor o azeite de oliva e refogar o alho.', b'Juntar os tomates e temperar com sal e pimenta.', b'Deixar cozinhar em fogo baixo durante 30 minutos. Mexer \xc3\xa0s vezes.', b'Adicionar a pitada de a\xc3\xa7\xc3\xbacar para regular a acidez.', b'Dispor o molho em uma assadeira e reservar.', b'Lavar a panela.', b'Temperar com sal e pimenta.', b'Rechear com bacon e queijo e fechar bem.', b'Temperar por fora com sal e pimenta-do-reino.', b'Passar na farinha de trigo, em seguida, no ovo e na farinha de rosca.', b'Fritar os frangos recheados at\xc3\xa9 dourarem. Escorrer em papel toalha.', b'Dispor os frangos na assadeira com o molho.', b'Juntar o queijo parmes\xc3\xa3o por cima e levar ao forno preaquecido a 180 graus por 20 minutos.', b'Finalizar com a salsinha e servir.'];
